way_id,start,end
1262873341,13.372648_52.527224,13.372650_52.526880
1262873341,13.372650_52.526880,13.372764_52.526881
1262873341,13.372764_52.526881,13.372754_52.527220
1262873341,13.372754_52.527220,13.372701_52.527281
1263480787,13.633287_51.035145,13.637195_51.035809
1263480787,13.637195_51.035809,13.667486_51.041111
1263480787,13.667486_51.041111,13.708054_51.049722
1263480787,13.708054_51.049722,13.703177_51.048721
1263480787,13.130924_53.992784,13.131107_53.992816
1263480787,13.131107_53.992816,13.131404_53.991069
1263480787,13.062407_53.977654,13.062024_53.979407
1263480787,13.062024_53.979407,13.062647_53.979543
1263481018,13.382873_52.514200,13.382254_52.514061
1263539294,13.373614_52.523482,13.373600_52.523428
1263539294,13.373600_52.523428,13.373586_52.523371
1263539295,13.373621_52.523512,13.373614_52.523482
1263539296,13.373885_52.523461,13.373880_52.523430
1263539297,13.373860_52.523314,13.373856_52.523287
1263539298,13.373580_52.523348,13.373569_52.523302
1264353986,13.393610_52.519747,13.393535_52.519768
1264353986,13.393535_52.519768,13.393527_52.519768
1264353986,13.393527_52.519768,13.393410_52.519763
1264353986,13.393410_52.519763,13.393365_52.519761
1264353986,13.393365_52.519761,13.393070_52.519892
1264353986,13.393070_52.519892,13.392954_52.519884
1264353987,13.393365_52.519761,13.393323_52.520046
1264353987,13.393323_52.520046,13.393315_52.520104
1264353988,13.393141_52.519508,13.393070_52.519892
1264353988,13.393070_52.519892,13.393049_52.520029
1264353988,13.393049_52.520029,13.393039_52.520088
1264353989,13.393049_52.520029,13.393323_52.520046
1264428813,13.392116_52.520024,13.392915_52.520079
1264428813,13.392915_52.520079,13.393039_52.520088
1264428813,13.393039_52.520088,13.393315_52.520104
1264428813,13.393315_52.520104,13.393486_52.520120
1264428813,13.393486_52.520120,13.393507_52.520122
1264428813,13.393507_52.520122,13.393747_52.520240
1264428813,13.393747_52.520240,13.394681_52.520696
1264428814,13.394690_52.520689,13.394847_52.520578
1264428814,13.394847_52.520578,13.394863_52.520586
1264428815,13.394681_52.520696,13.394690_52.520689
1264428816,13.394863_52.520586,13.394885_52.520597
1264428816,13.394885_52.520597,13.395567_52.520083
1267952814,13.369177_52.527924,13.368669_52.527532
1267952814,13.368669_52.527532,13.368584_52.527474
1268446784,13.381780_52.523648,13.381729_52.523778
1271659394,13.386404_52.512721,13.386517_52.512729
1271659394,13.386517_52.512729,13.386599_52.512734
1271659394,13.386599_52.512734,13.386628_52.512736
1271659395,13.386745_52.512023,13.386640_52.512664
1271659395,13.386640_52.512664,13.386628_52.512736
1272145233,12.147283_51.668017,12.206605_51.583317
1272145233,12.206605_51.583317,12.277012_51.507526
1272145233,14.473635_53.548227,14.474904_53.549406
1272145233,14.604546_53.389022,14.604565_53.388995
1272145233,14.604565_53.388995,14.603151_53.388005
1272145234,12.918923_53.957223,12.918562_53.957108
1272145234,12.918562_53.957108,12.919022_53.955667
1272145234,12.961166_53.968449,12.960753_53.969888
1272145234,13.830723_51.099143,13.809297_51.092308
1272145234,13.809297_51.092308,13.787917_51.086175
1272145235,12.910632_53.954532,12.910254_53.954409
1272145235,12.910254_53.954409,12.910675_53.953116
1272145235,12.947404_53.964563,12.947011_53.965882
1272145235,12.947011_53.965882,12.946297_53.965669
1272145235,13.841198_51.102507,13.822515_51.096411
1272145235,13.822515_51.096411,13.803349_51.090697
1272460120,13.369660_52.525905,13.369665_52.525815
1273845738,13.381813_52.525718,13.381700_52.525710
1273845739,13.381876_52.525722,13.381813_52.525718
1273845741,13.380715_52.525478,13.380773_52.525505
1273845741,13.380773_52.525505,13.380876_52.525528
1273845741,13.380876_52.525528,13.381011_52.525542
1273845741,13.381011_52.525542,13.381243_52.525560
1273845741,13.381243_52.525560,13.381226_52.525680
1273845742,13.381011_52.525542,13.380994_52.525665
1273845743,13.380652_52.525418,13.380715_52.525478
1273845744,13.380454_52.525304,13.380520_52.525281
1273845744,13.380520_52.525281,13.380535_52.525300
1274234085,13.389566_52.524887,13.389564_52.524852
1274234086,13.389564_52.524852,13.389631_52.524520
1276358198,13.368209_52.530851,13.368131_52.530822
1276358199,13.367881_52.530731,13.367812_52.530706
1276358200,13.368317_52.530202,13.368378_52.530224
1276358201,13.368632_52.530314,13.368715_52.530343
1279876182,13.378656_52.527615,13.378683_52.527617
1279876182,13.378683_52.527617,13.378782_52.527624
1279876182,13.378782_52.527624,13.378876_52.527631
1279876182,13.378876_52.527631,13.378902_52.527633
1279905054,13.372027_52.515479,13.372031_52.515734
1279974611,13.373332_52.520889,13.373333_52.520779
1279974612,13.373737_52.520983,13.373787_52.520983
1279974612,13.373787_52.520983,13.373931_52.520981
1279974612,13.373931_52.520981,13.374133_52.520983
1279974613,13.374138_52.520972,13.374051_52.520919
1279974613,13.374051_52.520919,13.373993_52.520884
1279974614,13.374133_52.520983,13.374157_52.520983
1279974615,13.374157_52.520983,13.374138_52.520972
1279974616,13.373736_52.520709,13.373707_52.520675
1279974617,13.373824_52.520782,13.373768_52.520749
1279974617,13.373768_52.520749,13.373736_52.520709
1279974618,13.373629_52.520676,13.373519_52.520676
1279974618,13.373519_52.520676,13.373414_52.520677
1279974619,13.373414_52.520677,13.373334_52.520677
1279974619,13.373334_52.520677,13.373282_52.520677
1279992425,13.372231_52.520716,13.372198_52.520674
1279992426,13.372224_52.520953,13.372225_52.520920
1279992426,13.372225_52.520920,13.372226_52.520890
1279992427,13.372223_52.520984,13.372224_52.520953
1279992428,13.371881_52.520890,13.371883_52.520782
1279992429,13.371880_52.520984,13.371880_52.520955
1279992430,13.371880_52.520955,13.371881_52.520920
1279992430,13.371881_52.520920,13.371881_52.520890
1279992431,13.371883_52.520782,13.371883_52.520749
1279992431,13.371883_52.520749,13.371884_52.520719
1279992432,13.371884_52.520719,13.371884_52.520674
1279992432,13.371884_52.520674,13.371884_52.520645
1279992432,13.371884_52.520645,13.372013_52.520645
1279992433,13.372198_52.520674,13.372169_52.520644
1279992434,13.370555_52.520985,13.370379_52.520986
1279992434,13.370379_52.520986,13.370207_52.520987
1279992435,13.370785_52.520890,13.370979_52.520783
1279992436,13.370759_52.520954,13.370767_52.520920
1279992437,13.370979_52.520783,13.370981_52.520747
1279992437,13.370981_52.520747,13.370982_52.520718
1279992438,13.371884_52.520674,13.370981_52.520676
1279992438,13.370981_52.520676,13.370865_52.520676
1279992438,13.370865_52.520676,13.370719_52.520676
1279992439,13.370982_52.520718,13.370981_52.520676
1279992440,13.370614_52.520985,13.370555_52.520985
1279992441,13.370207_52.520987,13.370179_52.520987
1279992442,13.370767_52.520920,13.370785_52.520890
1280032725,13.372764_52.526881,13.372766_52.526804
1280032725,13.372766_52.526804,13.372771_52.526650
1280032725,13.372771_52.526650,13.372772_52.526605
1280037306,13.381690_52.513967,13.381230_52.514859
1280037306,13.381230_52.514859,13.381240_52.514892
1280037307,13.381240_52.514892,13.381198_52.514974
1280037308,13.381198_52.514974,13.381184_52.515001
1280037309,13.381230_52.514859,13.381188_52.514882
1280037309,13.381188_52.514882,13.381146_52.514956
1280037310,13.380718_52.514883,13.380704_52.514907
1280037311,13.380734_52.514851,13.380723_52.514873
1280037312,13.380723_52.514873,13.380718_52.514883
1280037314,13.380534_52.514849,13.380522_52.514872
1280037315,13.380552_52.514816,13.380538_52.514842
1280037316,13.380538_52.514842,13.380534_52.514849
1280037317,13.380353_52.514777,13.380322_52.514833
1280038834,13.381821_52.513915,13.381785_52.513985
1280038834,13.381785_52.513985,13.381739_52.514076
1280038834,13.381739_52.514076,13.381275_52.514983
1280038834,13.381275_52.514983,13.381258_52.515015
1280038834,13.381258_52.515015,13.381221_52.515089
1280132013,13.366578_52.525975,13.366573_52.525981
1280354865,13.373331_52.520983,13.373331_52.520952
1280354866,13.373331_52.520952,13.373332_52.520919
1280354866,13.373332_52.520919,13.373332_52.520889
1280354867,13.373333_52.520779,13.373333_52.520748
1280354867,13.373333_52.520748,13.373334_52.520710
1280354868,13.373334_52.520710,13.373334_52.520677
1280381858,13.373868_52.524563,13.373757_52.524583
1280381858,13.373757_52.524583,13.373683_52.524596
1280381859,13.373683_52.524596,13.373620_52.524608
1280381860,13.373885_52.524560,13.373868_52.524563
1280382953,13.379816_52.520975,13.379908_52.520976
1280382953,13.379908_52.520976,13.380003_52.520978
1280382954,13.379798_52.520974,13.379816_52.520975
1280382955,13.380003_52.520978,13.380030_52.520978
1280382956,13.379930_52.520850,13.379828_52.520848
1280382957,13.380078_52.520859,13.380050_52.520857
1280382957,13.380050_52.520857,13.380021_52.520855
1280382958,13.379828_52.520848,13.379810_52.520848
1280387419,13.391178_52.519075,13.391122_52.519433
1280387419,13.391122_52.519433,13.391071_52.519708
1280699618,13.378690_52.527496,13.378802_52.527503
1280699618,13.378802_52.527503,13.378913_52.527510
1280699619,13.377154_52.528207,13.377301_52.528237
1280699619,13.377301_52.528237,13.377370_52.528242
1280699619,13.377370_52.528242,13.378004_52.528284
1280699619,13.378004_52.528284,13.377976_52.528450
1280699619,13.377976_52.528450,13.377944_52.528649
1280699619,13.377944_52.528649,13.377892_52.528939
1280699620,13.377976_52.528450,13.377987_52.528453
1280699620,13.377987_52.528453,13.378072_52.528477
1280699620,13.378072_52.528477,13.378127_52.528490
1280699620,13.378127_52.528490,13.378159_52.528502
1280699621,13.378190_52.528300,13.378155_52.528298
1280699621,13.378155_52.528298,13.378100_52.528295
1280699621,13.378100_52.528295,13.378004_52.528284
1280699622,13.378159_52.528502,13.378158_52.528509
1280699622,13.378158_52.528509,13.378146_52.528581
1280699622,13.378146_52.528581,13.378169_52.528664
1280699622,13.378169_52.528664,13.378173_52.528680
1280699623,13.378004_52.528284,13.378012_52.528215
1280699623,13.378012_52.528215,13.378022_52.528139
1280699624,13.378125_52.528137,13.378267_52.528134
1280699625,13.378190_52.528300,13.378202_52.528272
1280699625,13.378202_52.528272,13.378223_52.528228
1280699625,13.378223_52.528228,13.378267_52.528134
1280699626,13.378111_52.528221,13.378125_52.528137
1280699627,13.378022_52.528139,13.378125_52.528137
1280699628,13.378913_52.527510,13.379474_52.527550
1280699628,13.379474_52.527550,13.379470_52.527572
1280708301,13.371787_52.514367,13.371633_52.514293
1280708301,13.371633_52.514293,13.371455_52.514247
1280708302,13.370726_52.514067,13.370749_52.514039
1280708302,13.370749_52.514039,13.370756_52.514010
1280708302,13.370756_52.514010,13.370748_52.513977
1280708302,13.370748_52.513977,13.370731_52.513954
1280708302,13.370731_52.513954,13.370695_52.513929
1280708302,13.370695_52.513929,13.370680_52.513922
1280708302,13.370680_52.513922,13.370653_52.513838
1280708302,13.370653_52.513838,13.370397_52.513872
1280708302,13.370397_52.513872,13.370111_52.513910
1280708302,13.370111_52.513910,13.370142_52.513993
1280708302,13.370142_52.513993,13.370133_52.514003
1280708302,13.370133_52.514003,13.370117_52.514035
1280708302,13.370117_52.514035,13.370117_52.514061
1280708302,13.370117_52.514061,13.370132_52.514092
1280708302,13.370132_52.514092,13.370147_52.514106
1280708302,13.370147_52.514106,13.370159_52.514117
1280708302,13.370159_52.514117,13.370185_52.514143
1280708303,13.370734_52.514088,13.370726_52.514067
1280711633,13.378375_52.523254,13.378364_52.523267
1280711633,13.378364_52.523267,13.378323_52.523310
1280711633,13.378323_52.523310,13.378270_52.523366
1280711633,13.378270_52.523366,13.378258_52.523379
1280711634,13.379096_52.522803,13.379088_52.522802
1280711634,13.379088_52.522802,13.378993_52.522786
1280711634,13.378993_52.522786,13.378935_52.522776
1280711634,13.378935_52.522776,13.378913_52.522772
1280712616,13.377516_52.522152,13.377428_52.522225
1280712616,13.377428_52.522225,13.377345_52.522286
1280712617,13.377338_52.522129,13.377265_52.522199
1280712617,13.377265_52.522199,13.377209_52.522253
1280712618,13.377343_52.522124,13.377338_52.522129
1280784517,13.385155_52.525399,13.385310_52.525397
1280784518,13.385065_52.525541,13.385295_52.525549
1282142761,13.366213_52.527882,13.366014_52.527936
1282144376,13.366050_52.526599,13.365988_52.526673
1282144376,13.365988_52.526673,13.365977_52.526686
1282144537,13.367198_52.525985,13.367089_52.526112
1282144589,13.367089_52.526112,13.366670_52.525983
1282144590,13.366223_52.525844,13.366166_52.525827
1282144590,13.366166_52.525827,13.366270_52.525704
1282144761,13.366515_52.525936,13.366223_52.525844
1282247548,13.366714_52.525814,13.366699_52.525833
1282583577,13.385922_52.525593,13.385836_52.525662
1282583577,13.385836_52.525662,13.385806_52.525815
1282739373,13.369890_52.526860,13.369865_52.526871
1282739373,13.369865_52.526871,13.369608_52.526991
1282739373,13.369608_52.526991,13.369445_52.527067
1282739373,13.369445_52.527067,13.369331_52.527120
1282739373,13.369331_52.527120,13.368665_52.527430
1282739373,13.368665_52.527430,13.368584_52.527474
1282739374,13.369331_52.527120,13.370181_52.527791
1282739375,13.369445_52.527067,13.370244_52.527701
1283519827,13.379586_52.523587,13.381765_52.523931
1283519827,13.381765_52.523931,13.382153_52.523991
1283519827,13.382153_52.523991,13.382628_52.524068
1283519827,13.382628_52.524068,13.383269_52.524173
1283519827,13.383269_52.524173,13.383337_52.524071
1283519827,13.383337_52.524071,13.383394_52.523986
1283519827,13.383394_52.523986,13.383609_52.523650
1283519827,13.383609_52.523650,13.383815_52.523330
1283519828,13.383815_52.523330,13.383751_52.523319
1283519829,13.383751_52.523319,13.383668_52.523306
1283519830,13.383668_52.523306,13.383351_52.523799
1283519830,13.383351_52.523799,13.383246_52.523962
1283519830,13.383246_52.523962,13.383188_52.523991
1283519830,13.383188_52.523991,13.383127_52.523999
1283519830,13.383127_52.523999,13.382377_52.523881
1283519830,13.382377_52.523881,13.381897_52.523804
1283519888,13.389490_52.524408,13.389492_52.524450
1283519888,13.389492_52.524450,13.389492_52.524465
1284646044,13.369534_52.519716,13.369453_52.519570
1284646045,13.369621_52.519917,13.369534_52.519716
1284646046,13.369540_52.520586,13.369620_52.520412
1284646047,13.369468_52.520745,13.369540_52.520586
1284646048,13.369620_52.520412,13.369694_52.520234
1284646048,13.369694_52.520234,13.369694_52.520096
1284646048,13.369694_52.520096,13.369621_52.519917
1284671044,13.395072_52.530438,13.395219_52.530465
1284671044,13.395219_52.530465,13.395244_52.530468
1284671044,13.395244_52.530468,13.395681_52.530524
1284671044,13.395681_52.530524,13.395967_52.530561
1284673539,13.391454_52.530287,13.390413_52.530017
1284673539,13.390413_52.530017,13.389857_52.529888
1290998297,13.391030_52.514775,13.391004_52.514773
1290998298,13.390963_52.514814,13.390966_52.514794
1290998299,13.391180_52.514983,13.391218_52.514987
1290998300,13.390984_52.514967,13.391003_52.514969
1290998301,13.391271_52.514805,13.391268_52.514831
1290998302,13.391251_52.514948,13.391248_52.514968
1290998303,13.390942_52.514946,13.390945_52.514929
1290998304,13.391306_52.514076,13.391225_52.514071
1290998304,13.391225_52.514071,13.391143_52.514066
1290998305,13.391334_52.514077,13.391306_52.514076
1295086735,12.451900_51.361069,12.457971_51.356205
1295086735,12.457971_51.356205,12.459904_51.354713
1295086735,14.313373_53.712679,14.313840_53.713275
1295086735,14.313840_53.713275,14.314534_53.712732
1295086735,14.314534_53.712732,14.319605_53.708760
1295086735,14.319605_53.708760,14.323074_53.706010
1295086735,14.323074_53.706010,14.325377_53.703994
1295086735,14.325377_53.703994,14.327562_53.702413
1295086735,14.327562_53.702413,14.327580_53.702398
1295086735,14.327580_53.702398,14.327423_53.702202
1295086736,12.471550_51.345576,12.471756_51.345416
1295086736,14.311779_53.714871,14.311985_53.714711
1295086737,14.321897_53.706946,14.322003_53.706862
1295086737,14.322003_53.706862,14.322320_53.706611
1295086738,14.314471_53.712225,14.314737_53.712565
1295086738,14.314737_53.712565,14.360138_53.677157
1295086738,14.360138_53.677157,14.406502_53.635103
1295086738,14.406502_53.635103,14.411574_53.630418
1296244046,13.390739_52.525384,13.390810_52.525490
1296244125,13.384691_52.523336,13.385041_52.522997
1296244125,13.385041_52.522997,13.385110_52.522962
1296245535,13.392185_52.526108,13.392188_52.526097
1296245535,13.392188_52.526097,13.392201_52.526072
1296245535,13.392201_52.526072,13.392145_52.525962
1296245536,13.391983_52.526009,13.391886_52.526027
1296245536,13.391886_52.526027,13.391879_52.526043
