node_id,lon,lat
2262,13.2353,52.5385
2263,13.2354,52.5385
2264,13.2355,52.5385
2265,13.2358,52.5385
2266,13.2361,52.5386
2267,13.2362,52.5388
2268,13.2405,52.5418
2269,13.2395,52.5415
2270,13.2394,52.5415
2271,13.2414,52.5441
2272,13.2412,52.5441
2273,13.2413,52.5438
2274,13.2449,52.5363
2275,13.245,52.5363
2276,13.2451,52.5364
2277,13.2308,52.5301
2278,13.2316,52.53
2279,13.2316,52.5297
2280,13.2248,52.5426
2281,13.2313,52.5349
2282,13.2316,52.5356
2283,13.2316,52.5286
2284,13.2318,52.5286
2285,13.232,52.5286
2286,13.2324,52.5286
2287,13.2327,52.5285
2288,13.2397,52.5288
2289,13.2398,52.5288
2290,13.2399,52.5288
2291,13.24,52.5289
2292,13.2397,52.5291
2293,13.2434,52.5421
2294,13.2436,52.5421
2295,13.2437,52.5423
2296,13.2421,52.5393
2297,13.2421,52.5392
2298,13.242,52.5391
2299,13.242,52.5389
2300,13.231,52.5467
2301,13.2309,52.5462
2302,13.2308,52.5463
2303,13.2307,52.5465
2304,13.2305,52.5466
2305,13.2305,52.5467
2306,13.2315,52.5458
2307,13.2314,52.5458
2308,13.232,52.5406
2309,13.2321,52.5406
2310,13.2312,52.5381
2311,13.231,52.5376
2312,13.2307,52.538
2313,13.2306,52.5379
2314,13.2306,52.5377
2315,13.2299,52.538
2316,13.2299,52.5379
2317,13.23,52.5377
2318,13.23,52.5376
2319,13.2323,52.5372
2320,13.2324,52.5371
2321,13.2323,52.5368
2322,13.2321,52.5368
2323,13.2321,52.5367
2324,13.2322,52.5366
2325,13.2322,52.5365
2326,13.2315,52.5381
2327,13.2315,52.538
2328,13.2314,52.5376
2329,13.2315,52.5376
2330,13.2319,52.5375
2331,13.2319,52.5381
2332,13.2317,52.5381
2333,13.2314,52.5381
2334,13.233,52.5372
2335,13.2287,52.5327
2336,13.2424,52.5435
2337,13.2425,52.5435
2338,13.2425,52.5434
2339,13.244,52.5433
2340,13.2441,52.5427
2341,13.2452,52.5437
2342,13.2451,52.5284
2343,13.2446,52.528
2344,13.2441,52.528
2345,13.2438,52.5282
2346,13.2438,52.5287
2347,13.2443,52.5288
2348,13.2452,52.5283
2349,13.2401,52.5357
2350,13.2398,52.5352
2351,13.2399,52.5352
2352,13.2399,52.5351
2353,13.2408,52.5349
2354,13.2404,52.5342
2355,13.2399,52.5343
2356,13.2398,52.5343
2357,13.2394,52.5341
2358,13.2393,52.5341
2359,13.239,52.5341
2360,13.2388,52.5341
2361,13.2386,52.5342
2362,13.2384,52.5343
2363,13.2384,52.5344
2364,13.2383,52.5344
2365,13.2382,52.5346
2366,13.2382,52.5347
2367,13.2383,52.5349
2368,13.2384,52.535
2369,13.2385,52.5351
2370,13.2387,52.5352
2371,13.239,52.5352
2372,13.2392,52.5352
2373,13.2395,52.5352
2374,13.2397,52.5351
2375,13.2398,52.535
2376,13.2399,52.535
2377,13.24,52.5348
2378,13.2401,52.5347
2379,13.2406,52.5346
2380,13.242,52.5342
2381,13.2429,52.5439
2382,13.2429,52.544
2383,13.2476,52.5378
2384,13.2463,52.5316
2385,13.2459,52.5317
2386,13.2467,52.5315
2387,13.2215,52.5313
2388,13.2218,52.5313
2389,13.222,52.5316
2390,13.2221,52.532
2391,13.2243,52.5311
2392,13.2238,52.5313
2393,13.2237,52.5313
2394,13.2238,52.5315
2395,13.2243,52.5313
2396,13.2211,52.5322
2397,13.2176,52.5314
2398,13.2234,52.5394
2399,13.2235,52.54
2400,13.2236,52.54
2401,13.2241,52.54
2402,13.228,52.5384
2403,13.2281,52.5384
2404,13.2282,52.5383
2405,13.2283,52.5383
2406,13.2273,52.5384
2407,13.2277,52.5383
2408,13.2279,52.5383
2409,13.2262,52.5391
2410,13.2262,52.5394
2411,13.2262,52.5397
2412,13.2261,52.5401
2413,13.2243,52.5402
2414,13.2223,52.5409
2415,13.2216,52.5409
2416,13.2211,52.5408
2417,13.2211,52.5407
2418,13.2195,52.5409
2419,13.2195,52.5408
2420,13.2194,52.5408
2421,13.2193,52.5408
2422,13.219,52.5408
2423,13.2281,52.5454
2424,13.2336,52.5295
2425,13.2337,52.5296
2426,13.2343,52.5296
2427,13.2344,52.5296
2428,13.237,52.5314
2429,13.2371,52.5314
2430,13.2372,52.5315
2431,13.2376,52.5318
2432,13.2381,52.5322
2433,13.2374,52.5324
2434,13.2365,52.5328
2435,13.2364,52.5326
2436,13.2366,52.5323
2437,13.2372,52.532
2438,13.237,52.5318
2439,13.2382,52.5315
2440,13.2381,52.5315
2441,13.238,52.5315
2442,13.2372,52.5312
2443,13.2374,52.531
2444,13.2374,52.5309
2445,13.2454,52.5318
2446,13.2458,52.5327
2447,13.2459,52.533
2448,13.2458,52.533
2449,13.2454,52.5331
2450,13.245,52.532
2451,13.2449,52.532
2452,13.2443,52.5321
2453,13.2441,52.5321
2454,13.2428,52.5323
2455,13.2468,52.5349
2456,13.2467,52.5348
2457,13.2466,52.5347
2458,13.2465,52.5345
2459,13.2464,52.5342
2460,13.2463,52.5342
2461,13.2462,52.5343
2462,13.246,52.5341
2463,13.2468,52.534
2464,13.2467,52.534
2465,13.2465,52.5335
2466,13.2193,52.5376
2467,13.2473,52.5339
2468,13.2449,52.5364
2469,13.2448,52.5364
2470,13.2441,52.5366
2471,13.244,52.5366
2472,13.244,52.5365
2473,13.244,52.5364
2474,13.2441,52.5364
2475,13.2445,52.5363
2476,13.2447,52.5363
2477,13.2407,52.5439
2478,13.2408,52.5439
2479,13.2409,52.5438
2480,13.2406,52.5432
2481,13.2404,52.5435
2482,13.2412,52.5438
2483,13.2207,52.5409
2484,13.2204,52.5408
2485,13.2275,52.5441
2486,13.2287,52.542
2487,13.2286,52.5421
2488,13.2259,52.5424
2489,13.2259,52.5423
2490,13.2255,52.5424
2491,13.2254,52.5425
2492,13.2213,52.5423
2493,13.2219,52.5422
2494,13.2214,52.5426
2495,13.222,52.542
2496,13.2221,52.5422
2497,13.2194,52.5409
2498,13.2189,52.5409
2499,13.2188,52.5409
2500,13.2194,52.5413
2501,13.2188,52.5413
2502,13.2381,52.529
2503,13.2381,52.5288
2504,13.2353,52.5413
2505,13.241,52.542
2506,13.241,52.5419
2507,13.2411,52.5419
2508,13.2418,52.5421
2509,13.2295,52.5466
2510,13.241,52.5379
2511,13.2409,52.5379
2512,13.2408,52.5377
2513,13.2407,52.5377
2514,13.2406,52.5377
2515,13.2198,52.5405
2516,13.2217,52.5406
2517,13.2186,52.5399
2518,13.2186,52.5401
2519,13.2352,52.5296
2520,13.2353,52.5296
2521,13.2357,52.5296
2522,13.2469,52.5388
2523,13.2474,52.5388
2524,13.247,52.539
2525,13.2474,52.5389
2526,13.2468,52.5386
2527,13.2468,52.5388
2528,13.2469,52.539
2529,13.2462,52.5386
2530,13.2471,52.5386
2531,13.2473,52.5386
2532,13.2474,52.5386
2533,13.2474,52.5385
2534,13.2473,52.5385
2535,13.2471,52.5384
2536,13.2457,52.541
2537,13.2458,52.5406
2538,13.247,52.5407
2539,13.2468,52.5411
2540,13.2469,52.5411
2541,13.2468,52.5416
2542,13.2468,52.5417
2543,13.2456,52.5416
2544,13.2456,52.5415
2545,13.2459,52.5405
2546,13.2459,52.5404
2547,13.2459,52.5403
2548,13.247,52.5404
2549,13.2471,52.5405
2550,13.2442,52.5382
2551,13.2437,52.5371
2552,13.242,52.5392
2553,13.2419,52.5391
2554,13.2421,52.5418
2555,13.2325,52.5387
2556,13.2325,52.5388
2557,13.2327,52.5388
2558,13.2328,52.5386
2559,13.2331,52.5407
2560,13.2331,52.5408
2561,13.2326,52.5402
2562,13.2382,52.5424
2563,13.239,52.5388
2564,13.2389,52.5386
2565,13.2389,52.5385
2566,13.2342,52.5384
2567,13.2297,52.5369
2568,13.2231,52.537
2569,13.2231,52.5369
2570,13.2229,52.5368
2571,13.2226,52.5362
2572,13.223,52.5361
2573,13.2229,52.5364
2574,13.223,52.5365
2575,13.2232,52.5369
2576,13.2235,52.5361
2577,13.2409,52.538
2578,13.2214,52.5368
2579,13.2215,52.5366
2580,13.2215,52.5363
2581,13.2207,52.5323
2582,13.2206,52.5323
2583,13.2197,52.5324
2584,13.2417,52.5433
2585,13.2226,52.5391
2586,13.2227,52.5391
2587,13.2234,52.5391
2588,13.2338,52.54
2589,13.2227,52.5392
2590,13.2228,52.5392
2591,13.2229,52.5392
2592,13.2234,52.5392
2593,13.2302,52.5417
2594,13.2283,52.542
2595,13.2265,52.542
2596,13.2266,52.5421
2597,13.2266,52.5422
2598,13.228,52.5416
2599,13.2282,52.5417
2600,13.2281,52.5419
2601,13.2295,52.5328
2602,13.2248,52.5455
2603,13.2251,52.5454
2604,13.2251,52.5453
2605,13.225,52.5454
2606,13.2377,52.5459
2607,13.2375,52.5463
2608,13.2374,52.5464
2609,13.2371,52.5468
2610,13.237,52.5469
2611,13.2369,52.547
2612,13.2369,52.5471
2613,13.2368,52.5472
2614,13.2363,52.5479
2615,13.2386,52.5447
2616,13.2395,52.543
2617,13.2396,52.543
2618,13.2325,52.5394
2619,13.2324,52.5394
2620,13.228,52.5378
2621,13.2286,52.5379
2622,13.2287,52.5379
2623,13.2236,52.5373
2624,13.2234,52.5373
2625,13.223,52.5372
2626,13.2226,52.5372
2627,13.2214,52.537
2628,13.2211,52.537
2629,13.2209,52.537
2630,13.2205,52.537
2631,13.2201,52.537
2632,13.2197,52.5371
2633,13.2286,52.538
2634,13.2415,52.5385
2635,13.2423,52.5384
2636,13.2422,52.5384
2637,13.2405,52.5386
2638,13.2406,52.5386
2639,13.2388,52.5385
2640,13.2385,52.5386
2641,13.2217,52.5366
2642,13.2218,52.5366
2643,13.2216,52.5366
2644,13.2434,52.5437
2645,13.2434,52.5438
2646,13.2425,52.5453
2647,13.2428,52.5453
2648,13.2364,52.5321
2649,13.2367,52.5317
2650,13.2368,52.5315
