from_id,to_id,way_id,highway_type,way_name,length
13.2181_52.5275,13.2179_52.5274,428550555,secondary,Charlottenburger Chaussee,0.000224
13.2179_52.5274,13.2177_52.5273,428550555,secondary,Charlottenburger Chaussee,0.000224
13.2177_52.5273,13.2175_52.5273,428550555,secondary,Charlottenburger Chaussee,0.000200
13.2175_52.5273,13.2172_52.5272,428550555,secondary,Charlottenburger Chaussee,0.000316
13.2172_52.5272,13.2169_52.5271,428550555,secondary,Charlottenburger Chaussee,0.000316
13.2161_52.538,13.2167_52.5378,437656668,secondary,Am Juliusturm,0.000632
13.2167_52.5378,13.217_52.5377,437656668,secondary,Am Juliusturm,0.000316
13.217_52.5377,13.2172_52.5377,437656668,secondary,Am Juliusturm,0.000200
13.2247_52.5414,13.2248_52.5415,442776857,service,,0.000141
13.2248_52.5415,13.2248_52.5419,442776857,service,,0.000400
13.2248_52.5419,13.2248_52.5421,442776858,service,,0.000200
13.2248_52.5421,13.2248_52.5422,442776859,service,,0.000100
13.2371_52.5389,13.2371_52.5389,444714377,service,,0.000000
13.2371_52.5389,13.2371_52.5388,444714377,service,,0.000100
13.2371_52.5388,13.2371_52.5387,444714377,service,,0.000100
13.2371_52.5387,13.2371_52.5385,444714377,service,,0.000200
13.2371_52.5384,13.2362_52.5364,444714377,service,,0.002193
13.2233_52.5411,13.2234_52.5411,454385601,service,,0.000100
13.2233_52.5411,13.2233_52.5402,454385602,service,,0.000900
13.2234_52.5411,13.224_52.5411,454385601,service,,0.000600
13.224_52.5411,13.224_52.5411,454385601,service,,0.000000
13.224_52.5411,13.2242_52.5403,454385601,service,,0.000825
13.2242_52.5403,13.2242_52.5402,454385601,service,,0.000100
13.2242_52.5402,13.2242_52.5402,454385601,service,,0.000000
13.2242_52.5402,13.2243_52.5401,454385601,service,,0.000141
13.2243_52.5401,13.2243_52.5396,454385601,service,,0.000500
13.2243_52.5396,13.2245_52.5394,454385601,service,,0.000283
13.2245_52.5394,13.2245_52.5393,454385601,service,,0.000100
13.2245_52.5393,13.2245_52.5392,454385601,service,,0.000100
13.2245_52.5392,13.2245_52.5391,454385601,service,,0.000100
13.2233_52.5402,13.2242_52.5402,454385602,service,,0.000900
13.2324_52.54,13.2325_52.5402,460199647,secondary,Daumstraße,0.000224
13.2325_52.5402,13.2325_52.5403,460199647,secondary,Daumstraße,0.000100
13.2325_52.5402,13.2326_52.5402,1214407930,service,,0.000100
13.2325_52.5403,13.2325_52.5405,460199647,secondary,Daumstraße,0.000200
13.2325_52.5405,13.2325_52.5405,460199647,secondary,Daumstraße,0.000000
13.2325_52.5405,13.2325_52.5406,460199647,secondary,Daumstraße,0.000100
13.2257_52.5437,13.2255_52.5437,477583389,residential,Elisabeth-Flickenschildt-Straße,0.000200
13.2255_52.5437,13.2249_52.5438,477583389,residential,Elisabeth-Flickenschildt-Straße,0.000608
13.2249_52.5438,13.2233_52.5441,477583389,residential,Elisabeth-Flickenschildt-Straße,0.001628
13.2296_52.538,13.2296_52.5379,477666384,service,,0.000100
13.2296_52.538,13.2299_52.538,1319269650,secondary,Am Juliusturm,0.000300
13.2296_52.5379,13.2296_52.5379,477666384,service,,0.000000
13.2296_52.5379,13.2296_52.5378,477666384,service,,0.000100
13.2296_52.5378,13.2287_52.5354,477666384,service,,0.002563
13.2287_52.5354,13.2287_52.5354,477666384,service,,0.000000
13.2287_52.5354,13.2282_52.5354,477666384,service,,0.000500
13.2282_52.5354,13.2268_52.5357,477666384,service,,0.001432
13.2268_52.5357,13.2266_52.5357,477666384,service,,0.000200
13.2266_52.5357,13.2264_52.5357,477666384,service,,0.000200
13.2264_52.5357,13.2263_52.5357,477666384,service,,0.000100
13.2263_52.5357,13.2262_52.5357,477666384,service,,0.000100
13.2262_52.5357,13.2257_52.5357,477666384,service,,0.000500
13.2316_52.5315,13.2317_52.5315,477731572,service,,0.000100
13.2317_52.5315,13.2318_52.5315,477731572,service,,0.000100
13.2318_52.5315,13.2319_52.5315,477731572,service,,0.000100
13.2318_52.5315,13.2318_52.5315,477731580,service,,0.000000
13.2318_52.5315,13.2318_52.5314,477731580,service,,0.000100
13.2319_52.5315,13.2319_52.5316,477731572,service,,0.000100
13.2316_52.5325,13.2317_52.5325,477731573,service,,0.000100
13.2317_52.5325,13.2325_52.5324,477731573,service,,0.000806
13.2325_52.5324,13.2326_52.5324,477731573,service,,0.000100
13.2326_52.5324,13.2326_52.5324,477731573,service,,0.000000
13.2326_52.5324,13.2327_52.5325,477731573,service,,0.000141
13.2326_52.5324,13.2327_52.5324,477731574,service,,0.000100
13.2327_52.5325,13.2327_52.5325,477731573,service,,0.000000
13.2327_52.5325,13.2328_52.533,477731573,service,,0.000510
13.2327_52.5324,13.2327_52.5324,477731574,service,,0.000000
13.2327_52.5324,13.2329_52.5324,477731574,service,,0.000200
13.2329_52.5324,13.233_52.5324,477731574,service,,0.000100
13.2311_52.5304,13.2312_52.5304,477731576,service,,0.000100
13.2312_52.5304,13.2314_52.5305,477731576,service,,0.000224
13.2314_52.5305,13.2315_52.5305,477731576,service,,0.000100
13.2315_52.5305,13.2315_52.5305,477731576,service,,0.000000
13.2315_52.5305,13.2315_52.5306,477731576,service,,0.000100
13.2315_52.5306,13.2316_52.5306,477731576,service,,0.000100
13.2316_52.5306,13.2317_52.5309,477731576,service,,0.000316
13.2317_52.5309,13.2317_52.531,477731576,service,,0.000100
13.2293_52.5303,13.2294_52.5303,477731579,service,,0.000100
13.2294_52.5303,13.2295_52.5302,477731579,service,,0.000141
13.2295_52.5302,13.2295_52.5302,477731579,service,,0.000000
13.2295_52.5302,13.2302_52.5301,477731579,service,,0.000707
13.2302_52.5301,13.2302_52.5301,477731579,service,,0.000000
13.2302_52.5301,13.2303_52.5301,477731579,service,,0.000100
13.2318_52.5314,13.2317_52.531,477731580,service,,0.000412
13.2309_52.5322,13.2314_52.5322,477731582,service,,0.000500
13.2332_52.5384,13.2332_52.5384,496321474,service,,0.000000
13.2332_52.5384,13.2333_52.5382,496321474,service,,0.000224
13.2333_52.5382,13.2334_52.5382,496321474,service,,0.000100
13.2334_52.5382,13.2334_52.5381,496321474,service,,0.000100
13.2334_52.5381,13.2332_52.5377,496321474,service,,0.000447
13.2332_52.5377,13.233_52.5373,496321474,service,,0.000447
13.233_52.5373,13.2323_52.5374,496321474,service,,0.000707
13.2323_52.5374,13.2325_52.5379,496321474,service,,0.000539
13.2325_52.5379,13.2326_52.5381,496321474,service,,0.000224
13.2326_52.5381,13.2324_52.5382,496321474,service,,0.000224
13.2324_52.5382,13.2324_52.5383,496321474,service,,0.000100
13.2324_52.5383,13.2324_52.5383,496321474,service,,0.000000
13.2324_52.5383,13.2324_52.5384,496321474,service,,0.000100
13.2326_52.5388,13.2327_52.539,497618798,service,,0.000224
13.2326_52.5388,13.2326_52.5388,1214319171,service,,0.000000
13.2326_52.5388,13.2327_52.5388,1214319171,service,,0.000100
13.2327_52.539,13.2328_52.539,497618798,service,,0.000100
13.2328_52.539,13.2331_52.5391,497618798,service,,0.000316
13.2331_52.5391,13.234_52.5391,497618798,service,,0.000900
13.234_52.5391,13.2354_52.5392,497618798,service,,0.001404
13.2354_52.5392,13.2365_52.5391,497618798,service,,0.001105
13.2476_52.5374,13.2474_52.5374,497705664,service,,0.000200
13.2474_52.5374,13.2469_52.5374,497705664,service,,0.000500
13.2469_52.5374,13.2468_52.5375,497705664,service,,0.000141
13.2468_52.5375,13.2469_52.5378,497705664,service,,0.000316
13.2469_52.5378,13.2476_52.5377,497705664,service,,0.000707
13.2469_52.5378,13.247_52.5376,497705668,service,,0.000224
13.2469_52.5378,13.2467_52.5379,1057136949,service,,0.000224
13.2476_52.5377,13.2476_52.5376,497705664,service,,0.000100
13.2476_52.5376,13.2476_52.5376,497705664,service,,0.000000
13.2476_52.5376,13.2477_52.5375,497705664,service,,0.000141
13.247_52.5376,13.2475_52.5376,497705667,service,,0.000500
13.2475_52.5376,13.2476_52.5376,497705667,service,,0.000100
13.2467_52.538,13.2467_52.538,497705668,service,,0.000000
13.2467_52.538,13.2467_52.5379,497705668,service,,0.000100
13.2467_52.5379,13.2469_52.5378,497705668,service,,0.000224
13.2454_52.5443,13.2452_52.5443,536327909,tertiary,Gartenfelder Straße,0.000200
13.242_52.5435,13.2419_52.5435,536327910,tertiary,Gartenfelder Straße,0.000100
13.2419_52.5435,13.2419_52.5435,536327910,tertiary,Gartenfelder Straße,0.000000
13.2419_52.5435,13.2418_52.5435,536327910,tertiary,Gartenfelder Straße,0.000100
13.2418_52.5435,13.2418_52.5434,536327910,tertiary,Gartenfelder Straße,0.000100
13.2418_52.5434,13.2419_52.5434,612917123,tertiary,Gartenfelder Straße,0.000100
13.2418_52.5434,13.2416_52.5434,613063669,tertiary,Gartenfelder Straße,0.000200
13.2414_52.5433,13.2413_52.5433,536327911,tertiary,Gartenfelder Straße,0.000100
13.2413_52.5433,13.2408_52.5432,536327911,tertiary,Gartenfelder Straße,0.000510
13.2408_52.5432,13.2406_52.5431,536327912,tertiary,Gartenfelder Straße,0.000224
13.2406_52.5431,13.2403_52.543,536327912,tertiary,Gartenfelder Straße,0.000316
13.2406_52.5431,13.2406_52.5432,1200831515,service,,0.000100
13.2403_52.543,13.2401_52.543,536327912,tertiary,Gartenfelder Straße,0.000200
13.2401_52.543,13.24_52.543,536327912,tertiary,Gartenfelder Straße,0.000100
13.24_52.543,13.2399_52.5429,536327912,tertiary,Gartenfelder Straße,0.000141
13.2477_52.5424,13.2476_52.5424,551069293,service,,0.000100
13.2476_52.5424,13.2474_52.5424,551069293,service,,0.000200
13.2474_52.5424,13.2472_52.5423,551069293,service,,0.000224
13.2189_52.5404,13.2189_52.5406,559402110,service,,0.000200
13.2189_52.5406,13.2189_52.5407,559402110,service,,0.000100
13.2189_52.5407,13.2189_52.5408,559402110,service,,0.000100
13.2189_52.5408,13.2189_52.5408,1065518455,service,,0.000000
13.2189_52.5402,13.2189_52.5404,559402111,service,,0.000200
13.2189_52.5402,13.2189_52.5402,559402112,service,Zitadellenweg,0.000000
13.219_52.5393,13.219_52.5397,559402112,service,Zitadellenweg,0.000400
13.219_52.5393,13.2177_52.5393,732247775,service,,0.001300
13.219_52.5397,13.219_52.5399,559402112,service,Zitadellenweg,0.000200
13.219_52.5399,13.2189_52.5401,559402112,service,Zitadellenweg,0.000224
13.219_52.5399,13.2186_52.5399,1210497638,service,,0.000400
13.2189_52.5401,13.2189_52.5402,559402112,service,Zitadellenweg,0.000100
13.2189_52.5401,13.2186_52.5401,1210497639,service,,0.000300
13.2376_52.5304,13.2375_52.5305,567462416,service,,0.000141
13.2376_52.5304,13.2378_52.5308,567462417,service,,0.000447
13.2375_52.5305,13.2375_52.5308,567462416,service,,0.000300
13.2377_52.5296,13.2376_52.5297,567462417,service,,0.000141
13.2376_52.5297,13.2376_52.5298,567462417,service,,0.000100
13.2376_52.5298,13.2375_52.53,567462417,service,,0.000224
13.2375_52.53,13.2375_52.5301,567462417,service,,0.000100
13.2375_52.5301,13.2376_52.5304,567462417,service,,0.000316
13.2372_52.5297,13.2373_52.5296,567462418,service,,0.000141
13.2372_52.5297,13.2371_52.5292,614705995,residential,Werkring,0.000510
13.2373_52.5296,13.2373_52.5296,567462418,service,,0.000000
13.2373_52.5296,13.2375_52.5297,567462418,service,,0.000224
13.2375_52.5297,13.2376_52.5297,567462418,service,,0.000100
13.238_52.5298,13.2401_52.5295,567462420,service,,0.002121
13.2401_52.5295,13.2402_52.5295,567462420,service,,0.000100
13.2402_52.5295,13.2403_52.5294,567462420,service,,0.000141
13.2403_52.5294,13.2403_52.5293,567462420,service,,0.000100
13.238_52.5296,13.2379_52.5296,567462421,service,,0.000100
13.238_52.5296,13.238_52.5294,993737526,service,,0.000200
13.2379_52.5296,13.2378_52.5298,567462421,service,,0.000224
13.2378_52.5298,13.2377_52.53,567462421,service,,0.000224
13.2377_52.53,13.238_52.5308,567462421,service,,0.000854
13.238_52.5308,13.2382_52.5314,567462421,service,,0.000632
13.2382_52.5314,13.2384_52.5314,567462421,service,,0.000200
13.2382_52.5314,13.2382_52.5315,1091857231,service,,0.000100
13.2384_52.5314,13.2388_52.5314,567462421,service,,0.000400
13.2388_52.5314,13.2395_52.5313,567462421,service,,0.000707
13.2395_52.5313,13.2403_52.531,567462421,service,,0.000854
13.2403_52.531,13.2409_52.5309,567462421,service,,0.000608
13.2409_52.5309,13.2407_52.5302,567462421,service,,0.000728
13.2287_52.5383,13.2286_52.5383,612575909,service,,0.000100
13.2287_52.5383,13.2287_52.5382,780131252,service,,0.000100
13.2286_52.5383,13.2284_52.5384,612575909,service,,0.000224
13.2284_52.5384,13.2283_52.5384,612575909,service,,0.000100
13.2283_52.5384,13.2282_52.5385,780131247,service,,0.000141
13.2291_52.5383,13.2287_52.5383,612576099,service,,0.000400
13.2302_52.5416,13.2305_52.5415,612909933,service,,0.000316
13.2305_52.5415,13.231_52.5413,612909933,service,,0.000539
13.2419_52.5434,13.2419_52.5434,612917123,tertiary,Gartenfelder Straße,0.000000
13.2419_52.5434,13.242_52.5434,612917123,tertiary,Gartenfelder Straße,0.000100
13.242_52.5434,13.242_52.5435,612917123,tertiary,Gartenfelder Straße,0.000100
13.2369_52.5314,13.237_52.5311,614705995,residential,Werkring,0.000316
13.2369_52.5314,13.237_52.5314,1091857230,service,,0.000100
13.237_52.5311,13.2372_52.5309,614705995,residential,Werkring,0.000283
13.2372_52.5309,13.2372_52.5307,614705995,residential,Werkring,0.000200
13.2372_52.5307,13.2372_52.5306,614705995,residential,Werkring,0.000100
13.2372_52.5306,13.2373_52.5305,614705995,residential,Werkring,0.000141
13.2372_52.5306,13.2371_52.5306,768512162,service,,0.000100
13.2373_52.5305,13.2373_52.5303,614705995,residential,Werkring,0.000200
13.2373_52.5303,13.2373_52.5303,614705995,residential,Werkring,0.000000
13.2373_52.5303,13.2373_52.5301,614705995,residential,Werkring,0.000200
13.2373_52.5301,13.2373_52.5299,614705995,residential,Werkring,0.000200
13.2373_52.5299,13.2373_52.5299,614705995,residential,Werkring,0.000000
13.2373_52.5299,13.2372_52.5297,614705995,residential,Werkring,0.000224
13.2373_52.5299,13.2372_52.5299,956455107,service,,0.000100
13.2371_52.5292,13.2371_52.5292,1203852481,residential,Werkring,0.000000
13.2371_52.5292,13.237_52.529,1203852481,residential,Werkring,0.000224
13.2351_52.533,13.2354_52.5329,615918667,residential,Werkring,0.000316
13.2354_52.5329,13.2356_52.5328,615918667,residential,Werkring,0.000224
13.2356_52.5328,13.2361_52.5325,615918667,residential,Werkring,0.000583
13.22_52.5405,13.22_52.5405,654314579,service,,0.000000
13.22_52.5405,13.2201_52.5405,654314579,service,,0.000100
13.2199_52.5405,13.22_52.5405,654314580,service,,0.000100
13.2202_52.5408,13.2201_52.5409,654314583,service,,0.000141
13.2201_52.5409,13.22_52.5409,654314586,service,,0.000100
13.2203_52.5408,13.2202_52.5408,654314584,service,,0.000100
13.2197_52.5409,13.2196_52.5409,654314585,service,,0.000100
13.2196_52.5409,13.2195_52.5409,1065518455,service,,0.000100
13.2196_52.5409,13.2196_52.5409,1303250158,service,,0.000000
13.22_52.5409,13.22_52.5409,654314586,service,,0.000000
13.22_52.5409,13.2197_52.5409,654314586,service,,0.000300
13.22_52.5409,13.2198_52.5405,1210497632,service,,0.000447
13.2388_52.5376,13.2392_52.5386,678392295,service,,0.001077
13.2392_52.5386,13.2405_52.5384,678392295,service,,0.001315
13.2405_52.5384,13.2405_52.5384,678392296,service,,0.000000
13.2405_52.5384,13.2402_52.5374,678392296,service,,0.001044
13.2405_52.5384,13.2405_52.5386,1323122056,service,,0.000200
13.2402_52.5374,13.2388_52.5376,678392296,service,,0.001414
13.2411_52.5383,13.2412_52.5385,678392297,service,,0.000224
13.2412_52.5385,13.2412_52.5385,678392297,service,,0.000000
13.2412_52.5385,13.2412_52.5386,678392297,service,,0.000100
13.2412_52.5386,13.2413_52.5386,1323122044,service,,0.000100
13.2407_52.5386,13.2407_52.5386,678392298,service,,0.000000
13.2407_52.5386,13.2407_52.5385,678392298,service,,0.000100
13.2277_52.5368,13.2254_52.5365,703042334,service,,0.002319
13.2254_52.5365,13.2256_52.536,1222264069,service,,0.000539
13.2332_52.5454,13.2332_52.5454,707246210,service,,0.000000
13.2332_52.5454,13.2333_52.5452,707246210,service,,0.000224
13.2333_52.5452,13.2332_52.5451,707246210,service,,0.000141
13.2332_52.5451,13.233_52.545,707246210,service,,0.000224
13.2332_52.5451,13.2334_52.5449,707246211,service,,0.000283
13.233_52.545,13.2329_52.5449,707246210,service,,0.000141
13.2329_52.5449,13.2328_52.5449,707246210,service,,0.000100
13.2328_52.5449,13.2329_52.5448,707246210,service,,0.000141
13.2329_52.5448,13.233_52.5447,707246210,service,,0.000141
13.233_52.5447,13.2332_52.5444,707246210,service,,0.000361
13.2332_52.5444,13.2332_52.5443,707246210,service,,0.000100
13.2334_52.5449,13.2336_52.5449,707246211,service,,0.000200
13.2336_52.5449,13.2337_52.5449,707246211,service,,0.000100
13.2337_52.5449,13.2339_52.545,707246211,service,,0.000224
13.2451_52.5431,13.2446_52.5433,710562783,service,,0.000539
13.2425_52.541,13.2427_52.5407,712685465,service,,0.000361
13.2413_52.538,13.2413_52.5379,721810353,service,,0.000100
13.2413_52.538,13.2421_52.5379,739787241,service,,0.000806
13.2413_52.538,13.2415_52.5385,1323122043,service,,0.000539
13.2413_52.5379,13.2412_52.5376,721810353,service,,0.000316
13.2413_52.5379,13.241_52.5379,1209997914,service,,0.000300
13.2412_52.5376,13.2411_52.5376,1222264075,service,,0.000100
13.2411_52.5376,13.241_52.5375,721810354,service,,0.000141
13.2411_52.5376,13.2412_52.5375,887037100,service,,0.000141
13.241_52.5375,13.24_52.537,721810354,service,,0.001118
13.24_52.537,13.2392_52.5366,721810354,service,,0.000894
13.2392_52.5366,13.2388_52.5365,721810354,service,,0.000412
13.2388_52.5365,13.2387_52.5365,721810354,service,,0.000100
13.2387_52.5365,13.2387_52.5364,721810354,service,,0.000100
13.2387_52.5364,13.2385_52.5362,721810354,service,,0.000283
13.2385_52.5362,13.2381_52.536,721810354,service,,0.000447
13.2256_52.5387,13.2256_52.5385,722128346,service,,0.000200
13.2256_52.5385,13.2256_52.5385,722128346,service,,0.000000
13.2256_52.5385,13.2255_52.5384,722128346,service,,0.000141
13.2256_52.5385,13.2257_52.5385,722128348,service,,0.000100
13.2255_52.5384,13.2254_52.5384,722128346,service,,0.000100
13.2254_52.5384,13.2252_52.5383,722128346,service,,0.000224
13.2252_52.5383,13.2252_52.5383,722128346,service,,0.000000
13.2252_52.5383,13.225_52.5382,722128346,service,,0.000224
13.225_52.5382,13.2246_52.5381,722128346,service,,0.000412
13.2246_52.5381,13.2231_52.5377,722128346,service,,0.001552
13.2231_52.5377,13.223_52.5377,722128346,service,,0.000100
13.223_52.5377,13.2231_52.5375,722128346,service,,0.000224
13.2231_52.5375,13.2232_52.5374,722128346,service,,0.000141
13.2232_52.5374,13.2232_52.5373,722128347,service,,0.000100
13.2257_52.5385,13.226_52.5385,722128348,service,,0.000300
13.226_52.5385,13.2263_52.5385,722128348,service,,0.000300
13.2263_52.5385,13.2266_52.5385,722128348,service,,0.000300
13.2266_52.5385,13.2267_52.5385,722128348,service,,0.000100
13.2267_52.5385,13.2268_52.5385,722128348,service,,0.000100
13.2268_52.5385,13.2272_52.5386,722128348,service,,0.000412
13.2272_52.5386,13.2273_52.5386,722128348,service,,0.000100
13.2272_52.5386,13.2273_52.5384,1065093233,service,,0.000224
13.2273_52.5386,13.228_52.5384,1065093230,service,,0.000728
13.2246_52.5383,13.2246_52.5382,722128349,service,,0.000100
13.2246_52.5382,13.2246_52.5382,722128349,service,,0.000000
13.2246_52.5382,13.2246_52.5381,722128349,service,,0.000100
13.2226_52.5389,13.2226_52.5389,722128350,service,,0.000000
13.2226_52.5389,13.2227_52.5386,722128350,service,,0.000316
13.2227_52.5386,13.2227_52.5386,722128350,service,,0.000000
13.2227_52.5386,13.2229_52.5383,722128350,service,,0.000361
13.2229_52.5383,13.2229_52.5383,722128350,service,,0.000000
